Time,SVID,S4_index,Dlat_IPP,Dlong_IPP,VTEC
2025-09-18 00:31:00,10,,6.807441983643393,37.50611032931566,2.2334833313412665
2025-09-18 00:31:00,15,0.12,10.100767000322442,45.55854780200783,10.032645820717326
2025-09-18 00:31:00,18,0.03,12.731585186115359,38.20224431060105,10.295241547893022
2025-09-18 00:31:00,23,0.0,9.181221158307471,38.98836769473694,5.562798679470974
2025-09-18 00:31:00,25,0.02,5.972598487218202,40.19271301375933,3.92169366929225
2025-09-18 00:31:00,26,0.05,11.668810918100778,35.76940746837745,8.709626187329944
2025-09-18 00:31:00,28,0.05,4.832034043355842,33.532982296616616,8.246373861178144
2025-09-18 00:31:00,29,0.02,11.159782130181163,42.03059977448028,7.392784970727957
2025-09-18 00:31:00,43,0.06,11.426271510686993,43.708290552560875,
2025-09-18 00:31:00,44,0.03,7.38262004379815,41.786346984521835,29.905664364166373
2025-09-18 00:31:00,48,0.01,7.630627643474886,37.44833225804052,24.045382180679127
2025-09-18 00:31:00,49,0.07,11.790507426233175,35.50831059601198,28.1593780747505
2025-09-18 00:31:00,59,0.07,14.923691675947332,35.85342854484305,23.152424451066597
2025-09-18 00:31:00,78,0.05,4.270064733212618,43.13551592248902,7.906846070026576
2025-09-18 00:31:00,83,0.04,10.868134535838946,36.313897446377965,11.312826552196581
2025-09-18 00:31:00,85,0.12,13.78218054889561,39.98869276020587,16.98768127076325
2025-09-18 00:31:00,97,0.0,9.816015438269206,38.20941339882324,8.830006906392848
2025-09-18 00:31:00,100,0.02,7.206541313769532,40.082437047521026,9.468396759284541
2025-09-18 00:31:00,121,0.04,8.538268313396813,35.24704480228678,-719.6687161091447
2025-09-18 00:31:00,123,0.03,8.538742925095061,37.791813976847905,-210.03391252970508
2025-09-18 00:31:00,127,0.04,8.508907930302533,39.8401098504021,-158.84891437968912
2025-09-18 00:31:00,128,0.08,8.518371583664623,42.452509173008046,-129.22273380517478
2025-09-18 00:31:00,129,0.09,8.491646358603331,43.624671286344864,
2025-09-18 00:31:00,134,0.13,8.468194743385872,43.79882713431948,
2025-09-18 00:31:00,136,0.04,8.529610023995538,36.284739621160284,-153.59197522796592
2025-09-18 00:31:00,201,0.06,8.704560354734406,42.015172801387216,-59.71552772052856
