Time,SVID,S4_index,Dlat_IPP,Dlong_IPP,VTEC
2025-09-18 10:01:00,1,0.02,6.203745282007343,38.687957739633255,54.368829717149055
2025-09-18 10:01:00,3,0.02,9.884292827655656,40.409047134265855,55.8297831151997
2025-09-18 10:01:00,4,,13.78218054889561,39.98869276020587,48.332291598285714
2025-09-18 10:01:00,7,,8.467722418494635,36.80783942000142,54.22723840092445
2025-09-18 10:01:00,9,0.17,13.485110550179447,35.973368136763064,43.5716945460655
2025-09-18 10:01:00,16,0.07,10.601728691180371,44.23284673197217,66.00049409281671
2025-09-18 10:01:00,30,0.04,5.47124733464344,33.97913354973415,49.0170576310388
2025-09-18 10:01:00,40,0.05,14.810733716382044,40.70477930735081,63.907309130428494
2025-09-18 10:01:00,50,0.03,12.605681753060704,41.915153284535826,
2025-09-18 10:01:00,51,0.01,8.20825182282056,39.76561193799209,89.97097599049786
2025-09-18 10:01:00,52,0.05,3.1996482990038646,37.74827552799413,67.24342559566539
2025-09-18 10:01:00,54,0.06,2.262601247665866,37.21227794819196,68.87261900459917
2025-09-18 10:01:00,55,0.02,7.315020537453686,35.11586589904079,71.86883498961181
2025-09-18 10:01:00,82,0.0,11.324354095983358,35.662309773065694,51.1307614882217
2025-09-18 10:01:00,89,0.02,13.025224687330292,37.71355952051926,47.762797101201926
2025-09-18 10:01:00,91,0.0,7.940058216686901,42.17637687508974,63.50155321529003
2025-09-18 10:01:00,93,0.03,4.327975157432145,39.378106203193695,58.364211480122705
2025-09-18 10:01:00,96,0.05,3.5818426788949917,40.47984787455192,57.160671116824545
2025-09-18 10:01:00,99,0.07,14.33094345051595,42.718210963327124,56.33150819218861
2025-09-18 10:01:00,103,0.03,7.954979802002414,37.91200077586763,60.38932438957522
2025-09-18 10:01:00,121,0.11,8.538268313396813,35.24704480228678,-679.2163406601662
2025-09-18 10:01:00,123,0.01,8.538742925095061,37.791813976847905,-156.80921945154603
2025-09-18 10:01:00,127,0.05,8.626814284876312,39.83486317235016,-101.78905121724269
2025-09-18 10:01:00,128,0.1,8.518371583664623,42.452509173008046,-77.29110207731402
2025-09-18 10:01:00,129,0.07,8.491646358603331,43.624671286344864,
2025-09-18 10:01:00,134,0.13,8.468194743385872,43.79882713431948,
2025-09-18 10:01:00,136,0.04,8.529610023995538,36.284739621160284,-122.8168836600817
2025-09-18 10:01:00,201,0.07,8.462029472539388,42.084808932552086,-11.537753884662921
2025-09-18 10:01:00,142,0.04,8.628458909016723,42.59649654707108,57.077657538028674
