Time,SVID,S4_index,Dlat_IPP,Dlong_IPP,VTEC
2025-09-18 09:31:00,1,0.02,7.424513456627485,38.52084176630493,54.61141246373417
2025-09-18 09:31:00,2,,4.515153345559972,39.51913888956021,52.95533441412084
2025-09-18 09:31:00,3,0.05,10.791424993442925,40.12918926327821,49.33622443212328
2025-09-18 09:31:00,4,,13.450717458911823,38.79,47.05324889898664
2025-09-18 09:31:00,7,,7.3718850035891945,36.55537971600754,50.754257556724134
2025-09-18 09:31:00,9,,12.812836905401298,34.83490816294957,44.2020897750889
2025-09-18 09:31:00,16,,9.069755589778032,44.223025186348515,59.57144565950741
2025-09-18 09:31:00,40,0.15,15.847134035904114,39.15619461994941,53.77023186651429
2025-09-18 09:31:00,50,0.03,10.857453162947317,41.65640068196422,
2025-09-18 09:31:00,51,0.02,6.974474346664483,39.83840500476235,82.97926739252824
2025-09-18 09:31:00,54,0.03,4.9707921110830755,37.02945185197217,68.65533225167316
2025-09-18 09:31:00,55,0.02,8.863205497121315,35.438060961762666,74.34036214294682
2025-09-18 09:31:00,82,0.04,12.616101846439596,35.425186632628,43.14502155009541
2025-09-18 09:31:00,89,0.0,12.452807917419301,36.96806176186312,46.70358420482332
2025-09-18 09:31:00,91,0.03,6.809446744002337,42.33231681988125,61.18987836258097
2025-09-18 09:31:00,93,0.07,2.6261322002425382,38.79,52.171541699868285
2025-09-18 09:31:00,96,0.02,5.3792873152094005,40.006111418497994,56.65717408029437
2025-09-18 09:31:00,99,0.04,14.246124771632427,41.49254676109496,47.9750851523094
2025-09-18 09:31:00,103,0.03,8.710566846023903,37.963398185552045,56.6907581600643
2025-09-18 09:31:00,121,0.03,8.538268313396813,35.24704480228678,-697.082090789499
2025-09-18 09:31:00,123,0.02,8.538742925095061,37.791813976847905,-161.28615069473454
2025-09-18 09:31:00,127,0.03,8.626814284876312,39.83486317235016,-103.88455600922252
2025-09-18 09:31:00,128,0.09,8.518371583664623,42.452509173008046,-102.6558912470697
2025-09-18 09:31:00,129,0.12,8.491646358603331,43.624671286344864,
2025-09-18 09:31:00,134,0.17,8.468194743385872,43.79882713431948,
2025-09-18 09:31:00,136,0.04,8.529610023995538,36.284739621160284,-116.10414071700673
2025-09-18 09:31:00,201,0.03,8.51887567064786,42.095986436258684,-20.776061997241683
2025-09-18 09:31:00,142,0.01,8.70833775008997,42.47973919111634,57.44192956117929
2025-09-18 09:31:00,145,0.0,8.68049532934008,40.11978415007381,52.19318511136958
2025-09-18 09:31:00,148,0.08,5.5528119722483895,44.89865118019402,55.18008317050325
2025-09-18 09:31:00,149,0.03,12.955346337475035,41.45705982158078,48.62482443159561
2025-09-18 09:31:00,153,0.04,7.132416443870722,43.41960258381067,61.94877811259182
2025-09-18 09:31:00,163,0.01,8.050712154570231,39.35857896314789,
2025-09-18 09:31:00,165,0.04,10.987786704139815,41.43660507494289,
2025-09-18 09:31:00,167,0.03,7.792526382423957,34.76340550341569,
2025-09-18 09:31:00,168,0.02,4.859534297406769,37.323377395461506,
2025-09-18 09:31:00,177,0.03,3.9812201568079013,36.61286485544167,
2025-09-18 09:31:00,223,0.03,12.98572041381173,40.005813647779576,
2025-09-18 09:31:00,242,,8.51887567064786,42.095986436258684,
2025-09-18 09:32:00,1,0.03,7.357084514184948,38.51012051940611,54.558226903124954
2025-09-18 09:32:00,2,0.04,4.515153345559972,39.51913888956021,53.69389359407231
2025-09-18 09:32:00,3,0.04,10.791424993442925,40.12918926327821,52.7350288453103
2025-09-18 09:32:00,4,0.11,13.450717458911823,38.79,45.015024959674875
2025-09-18 09:32:00,7,,7.466745124773282,36.59924457647533,50.732455049859915
2025-09-18 09:32:00,9,,12.812836905401298,34.83490816294957,43.58532389990689
2025-09-18 09:32:00,16,0.0,9.069755589778032,44.223025186348515,64.09707234606434
2025-09-18 09:32:00,40,0.04,15.847134035904114,39.15619461994941,56.262444464912015
2025-09-18 09:32:00,50,0.03,10.90656193640495,41.62514612795917,
2025-09-18 09:32:00,51,0.02,7.06515583582971,39.83893306245933,84.87126549685962
2025-09-18 09:32:00,54,0.03,4.9707921110830755,37.02945185197217,67.25342616120028
