Time,SVID,S4_index,Dlat_IPP,Dlong_IPP,VTEC
2025-09-18 03:46:00,8,,13.704032368674087,35.214904232166155,5.762742253200383
2025-09-18 03:46:00,10,0.1,13.134561090137742,39.29706184557476,10.841919905582927
2025-09-18 03:46:00,16,,7.134667907323575,35.368582180700436,8.334825384632966
2025-09-18 03:46:00,26,0.03,3.813192385825831,37.06867136638181,7.05025863235949
2025-09-18 03:46:00,27,0.05,10.579805199764918,37.7805675893593,7.408538561635252
2025-09-18 03:46:00,28,0.07,2.9534819749011567,42.19371210471181,12.418177414061237
2025-09-18 03:46:00,32,0.02,9.325726424120608,39.92389122137721,8.930349192032518
2025-09-18 03:46:00,38,0.01,8.640956162094577,38.0018300327448,
2025-09-18 03:46:00,39,0.05,3.9034620237817768,35.7869768075263,23.443832075227185
2025-09-18 03:46:00,45,0.06,12.046530063961566,39.82400860868473,26.79631796821321
2025-09-18 03:46:00,59,0.04,9.629118471972086,43.313027051682106,23.31910487190479
2025-09-18 03:46:00,60,0.06,12.452807917419301,40.61193823813688,
2025-09-18 03:46:00,77,0.02,8.47867960142994,39.892697759346966,12.946714072030625
2025-09-18 03:46:00,78,0.06,12.080056449336809,42.43240098365593,12.15154275080371
2025-09-18 03:46:00,83,0.03,12.93592541127764,40.8793720049323,12.791675061984236
2025-09-18 03:46:00,91,0.0,7.43449344314658,35.76353358739334,10.706966253837344
2025-09-18 03:46:00,96,0.05,14.493514119977272,35.574448609080875,10.062911192770711
2025-09-18 03:46:00,97,0.04,3.3325481457826323,38.79,10.043855836505996
2025-09-18 03:46:00,99,0.02,4.789520369860289,37.54847263116282,10.329020435787854
2025-09-18 03:46:00,121,0.04,8.538268313396813,35.24704480228678,
2025-09-18 03:46:00,123,0.03,8.538742925095061,37.791813976847905,-212.96931219566966
2025-09-18 03:46:00,127,0.05,8.59110577855405,39.81712383319963,-146.98160294732827
2025-09-18 03:46:00,128,,8.518371583664623,42.452509173008046,-147.13386117361122
2025-09-18 03:46:00,129,,8.491646358603331,43.624671286344864,
2025-09-18 03:46:00,134,0.13,8.468194743385872,43.79882713431948,
2025-09-18 03:46:00,136,0.08,8.529610023995538,36.284739621160284,-162.83961655026786
2025-09-18 03:46:00,201,0.03,8.760171703613718,42.02208190687106,-54.1275993941041
2025-09-18 03:46:00,142,0.04,8.835650517311217,42.49231246365258,8.753448512725834
2025-09-18 03:46:00,145,0.0,8.65764785938473,40.11195913363876,8.455142058277483
2025-09-18 03:46:00,151,,11.029434865079066,39.74426771096831,6.142427618945617
2025-09-18 03:46:00,152,0.0,8.2082850022019,42.64981070101883,10.789642285858893
2025-09-18 03:46:00,154,,9.458730235971183,38.063632431817744,5.439510282514192
2025-09-18 03:46:00,173,0.01,8.106202252963392,36.96887760443156,
2025-09-18 03:46:00,174,0.02,9.633049841065498,40.65728408414028,
2025-09-18 03:46:00,224,0.01,10.857560824283727,39.103735778728414,
2025-09-18 03:46:00,225,0.03,12.330329367133217,37.96829509709738,
2025-09-18 03:46:00,242,0.01,8.760171703613718,42.02208190687106,
2025-09-18 03:47:00,8,,13.536644686145477,35.347982089729314,9.329315206446884
2025-09-18 03:47:00,10,0.08,13.273314300113201,39.31481352455819,8.585839889095132
2025-09-18 03:47:00,16,,7.005888527431691,35.28862439406462,6.971696026698217
2025-09-18 03:47:00,26,0.0,3.813192385825831,37.06867136638181,6.397379342700178
2025-09-18 03:47:00,27,0.04,10.523326271776106,37.81956546678255,7.198456899242612
2025-09-18 03:47:00,28,0.04,2.9534819749011567,42.19371210471181,11.717371178792519
2025-09-18 03:47:00,32,0.02,9.345232065074804,39.91993462848925,8.912479088330716
2025-09-18 03:47:00,38,0.02,8.668400920187342,37.98572276582229,
2025-09-18 03:47:00,39,0.05,3.9034620237817768,35.7869768075263,24.100453409188518
2025-09-18 03:47:00,45,0.03,12.046530063961566,39.82400860868473,31.32723214889624
2025-09-18 03:47:00,59,0.05,9.551182937575193,43.32100567238357,25.767236169480675
2025-09-18 03:47:00,60,0.05,12.31247220717623,40.60884373263085,
2025-09-18 03:47:00,77,0.02,8.497776618055305,39.90369753847494,12.846395151110887
2025-09-18 03:47:00,78,0.02,12.185256619979645,42.56379183392265,11.881498006681602
2025-09-18 03:47:00,83,0.04,12.899340651316113,40.94734932640963,13.040993525989336
2025-09-18 03:47:00,91,0.0,7.377632282039387,35.66194710863052,10.62585759423929
2025-09-18 03:47:00,96,0.03,14.548065869686864,35.67146785950883,11.238708631654163
2025-09-18 03:47:00,97,0.07,3.110569731370308,38.89468321449909,10.668471376540062
2025-09-18 03:47:00,99,0.0,4.789520369860289,37.54847263116282,10.153559130446531
2025-09-18 03:47:00,121,0.05,8.538268313396813,35.24704480228678,
2025-09-18 03:47:00,123,0.03,8.538742925095061,37.791813976847905,-213.56090668137668
2025-09-18 03:47:00,127,0.04,8.59110577855405,39.81712383319963,-149.88784612830568
2025-09-18 03:47:00,128,0.03,8.518371583664623,42.452509173008046,-141.68805403645968
2025-09-18 03:47:00,129,0.02,8.491646358603331,43.624671286344864,
2025-09-18 03:47:00,134,0.11,8.468194743385872,43.79882713431948,
2025-09-18 03:47:00,136,0.08,8.529610023995538,36.284739621160284,-163.8122281619453
2025-09-18 03:47:00,201,0.05,8.760171703613718,42.02208190687106,-55.92399804699123
2025-09-18 03:47:00,142,0.05,8.835650517311217,42.49231246365258,7.892464476269815
2025-09-18 03:47:00,145,,8.65764785938473,40.11195913363876,6.946996866694827
2025-09-18 03:47:00,151,,11.029434865079066,39.74426771096831,6.791796065344896
2025-09-18 03:47:00,152,,8.108132429988025,42.7643273597854,9.148775724117083
2025-09-18 03:47:00,154,0.0,9.471193809623058,38.06990019707688,4.114290080019646
2025-09-18 03:47:00,173,0.01,8.137732051763605,36.951387019486454,
2025-09-18 03:47:00,174,0.01,9.600799035007961,40.666168538007554,
2025-09-18 03:47:00,224,0.02,10.926053823075467,39.11610425415156,
2025-09-18 03:47:00,225,0.02,12.330329367133217,37.96829509709738,
2025-09-18 03:47:00,242,0.01,8.760171703613718,42.02208190687106,
2025-09-18 03:48:00,8,,13.536644686145477,35.347982089729314,9.080100658028416
2025-09-18 03:48:00,10,0.04,13.26362812339235,39.38930842696185,8.485659389092724
2025-09-18 03:48:00,16,,7.005888527431691,35.28862439406462,9.9591156635905
2025-09-18 03:48:00,26,,3.611789941921922,37.00385676363338,6.960328121094601
2025-09-18 03:48:00,27,0.05,10.506388400085157,37.794656137489106,5.865311486954744
2025-09-18 03:48:00,28,0.08,3.254888972165885,42.16289705028942,5.928318122234963
2025-09-18 03:48:00,32,0.02,9.384023986911343,39.910988326513696,8.849463459487517
2025-09-18 03:48:00,38,0.0,8.6963840140584,37.97059174815395,
2025-09-18 03:48:00,39,0.07,4.097134092502362,35.89754957480591,27.70517665495111
2025-09-18 03:48:00,45,0.03,12.145245686031398,39.85915286412406,24.451178819423653
2025-09-18 03:48:00,59,0.04,9.473122184586424,43.32760469926595,26.004555019755884
2025-09-18 03:48:00,60,0.04,12.31247220717623,40.60884373263085,
2025-09-18 03:48:00,77,0.02,8.497776618055305,39.90369753847494,12.348516062101817
2025-09-18 03:48:00,78,0.05,12.185256619979645,42.56379183392265,12.776878834022245
2025-09-18 03:48:00,83,0.02,12.899340651316113,40.94734932640963,11.176261267226138
2025-09-18 03:48:00,91,0.0,7.324019480837487,35.693088741180574,12.048679740123557
2025-09-18 03:48:00,96,0.02,14.548065869686864,35.67146785950883,9.209517704723602
2025-09-18 03:48:00,97,0.05,3.110569731370308,38.89468321449909,10.800495772705936
2025-09-18 03:48:00,99,0.02,4.789520369860289,37.54847263116282,9.576023783034922
2025-09-18 03:48:00,121,0.05,8.538268313396813,35.24704480228678,-724.9501994548463
2025-09-18 03:48:00,123,0.02,8.538742925095061,37.791813976847905,-213.04173314225065
2025-09-18 03:48:00,127,0.02,8.59110577855405,39.81712383319963,-151.58832757529828
2025-09-18 03:48:00,128,0.05,8.518371583664623,42.452509173008046,-139.90757894022087
2025-09-18 03:48:00,129,0.03,8.491646358603331,43.624671286344864,
2025-09-18 03:48:00,134,0.12,8.468194743385872,43.79882713431948,
2025-09-18 03:48:00,136,0.08,8.529610023995538,36.284739621160284,-153.67106844276415
2025-09-18 03:48:00,201,0.06,8.760171703613718,42.02208190687106,-56.585492928259804
2025-09-18 03:48:00,142,0.04,8.835650517311217,42.49231246365258,9.261395851607995
2025-09-18 03:48:00,145,0.0,8.65764785938473,40.11195913363876,6.510862534256587
2025-09-18 03:48:00,151,,10.945478467683607,39.743072016181905,7.9663986086419705
2025-09-18 03:48:00,152,0.01,8.108132429988025,42.7643273597854,8.927602070341678
2025-09-18 03:48:00,154,0.0,9.522688027009277,38.03364715542198,7.639084562256038
2025-09-18 03:48:00,173,0.02,8.137732051763605,36.951387019486454,
2025-09-18 03:48:00,174,0.01,9.56840013962272,40.6744794666244,
2025-09-18 03:48:00,224,0.01,10.920156274560282,39.14832485886598,
2025-09-18 03:48:00,225,0.02,12.225594000891512,37.99531814334289,
2025-09-18 03:48:00,242,0.01,8.760171703613718,42.02208190687106,
2025-09-18 03:49:00,8,0.04,13.536644686145477,35.347982089729314,5.197903438442375
2025-09-18 03:49:00,10,0.05,13.26362812339235,39.38930842696185,9.822017787272975
2025-09-18 03:49:00,16,,6.945909475574227,35.32636463793063,8.555198567830955
2025-09-18 03:49:00,26,,3.5818426788949926,37.10015212544806,9.147713590915066
2025-09-18 03:49:00,27,0.04,10.506388400085157,37.794656137489106,7.969814482574297
2025-09-18 03:49:00,28,0.09,3.254888972165885,42.16289705028942,11.77514573536686
2025-09-18 03:49:00,32,0.02,9.403298430031214,39.90600123033777,9.566148671107188
2025-09-18 03:49:00,38,,8.748737552476072,38.007943100530774,
2025-09-18 03:49:00,39,0.04,4.147711085055739,35.8102887075549,28.700094145201696
